"","mu.mean.5.","mu.mean.1.","mu.mean.6.","mu.mean.7.","mu.mean.17.","mu.mean.15.","mu.mean.16."
"18805",-5.1825,-4.45511,-3.12167,-4.5871,-3.8737,-4.9156,-5.8534
"18806",-5.1795,-4.50497,-3.16567,-4.3111,-4.2277,-4.8426,-5.8594
"18807",-5.2255,-4.44575,-3.118,-3.7581,-3.3037,-5.1006,-5.5174
"18808",-5.2145,-4.44275,-3.355,-3.7101,-2.6798,-5.1476,-5.6824
"18809",-5.3145,-4.44375,-3.333,-3.2891,-3.1828,-4.7604,-5.409
"18810",-5.3387,-4.44575,-3.4898,-4.3691,-2.9138,-4.9084,-5.4677
"18811",-5.3147,-4.44675,-3.1458,-4.4531,-2.7808,-4.4594,-5.581
"18812",-5.2987,-4.42164,-3.3038,-3.3981,-2.5858,-4.4814,-5.851
"18813",-5.3157,-4.41764,-3.6118,-2.6036,-2.554,-3.3285,-5.664
"18814",-5.2117,-4.41864,-3.6918,-3.6786,-2.533,-3.9885,-5.261
"18815",-5.2297,-4.6366,-3.4348,-4.2106,-2.413,-3.9855,-5.757
"18816",-5.3267,-4.6366,-3.2558,-4.9031,-3.0167,-4.0975,-5.5221
"18817",-5.1293,-4.47678,-3.1544,-4.2281,-2.5275,-4.5235,-5.3931
"18818",-5.1543,-4.47878,-3.4634,-5.05,-3.2155,-4.7585,-5.4851
"18819",-4.783064,-4.6275,-3.3994,-5.807,-3.2315,-4.1115,-5.2421
"18820",-4.826064,-4.6295,-3.5844,-6.74,-2.56708,-5.0085,-5.1846
"18821",-4.869064,-4.6255,-3.577,-7.477,-2.05608,-4.4395,-5.2166
"18822",-4.799064,-4.6285,-3.551,-7.338,-2.59508,-5.1405,-5.4476
"18823",-4.852064,-4.5678,-3.71,-7.235,-2.71008,-4.4555,-5.7516
"18824",-4.72539,-4.5638,-3.467,-7.534,-2.5525,-4.3535,-5.8126
"18825",-4.67239,-4.5658,-3.343,-6.79,-2.7415,-4.3185,-5.7066
"18826",-4.78339,-4.5927,-3.307,-6.206,-3.1705,-4.7125,-5.5396
"18827",-4.69939,-4.5957,-3.265,-5.834,-3.5048,-4.1115,-5.5796
"18828",-4.707,-4.5937,-3.401,-5.332,-3.3998,-4.3845,-5.7676
"18829",-4.719,-4.5947,-3.2968,-5.279,-3.3968,-4.1325,-5.632
"18830",-4.696,-4.5957,-3.2228,-4.808,-3.1568,-4.1973,-5.665
"18831",-4.8,-4.54861,-3.2318,-5.117,-2.9678,-4.7403,-5.56
"18832",-4.761,-4.54861,-3.4928,-5.43,-3.0688,-4.4233,-5.449
"18833",-5.163,-4.5643,-3.3118,-4.474,-3.3058,-4.7783,-5.671
"18834",-5.19,-4.5686,-3.5028,-4.0389,-2.6968,-4.2345,-5.3915
"18835",-5.2185,-4.6431,-3.3888,-4.144,-2.9134,-4.2575,-5.4105
"18836",-5.1525,-4.6431,-3.4418,-5.095,-3.5423,-4.6672,-5.1755
"18837",-4.92493,-4.4964,-3.2955,-5.477,-3.2363,-4.1282,-5.3855
"18838",-5.2149,-4.6065,-3.4175,-3.8175,-3.2213,-4.2222,-5.3795
"18839",-5.1759,-4.6085,-3.5774,-4.3165,-2.896,-3.8969,-5.6505
"18840",-5.3219,-4.6095,-3.3554,-3.2505,-2.659,-3.8042,-5.0465
"18841",-5.2858,-4.6055,-3.2429,-4.1459,-2.948,-4.2792,-5.1526
"18842",-4.91776,-4.6075,-3.1739,-2.326,-3.3332,-4.5492,-5.5444
"18843",-4.83276,-4.6085,-3.0899,-6.65,-3.0492,-2.6932,-5.6694
"18844",-4.74676,-4.6075,-3.3903,-6.992,-2.9147,-4.57,-5.743
"18845",-5.00194,-4.627,-3.4403,-5.541,-2.8542,-4.46678,-5.655
"18846",-4.91994,-4.626,-3.3913,-6.206,-2.9072,-4.96978,-5.736
"18847",-4.94294,-4.625,-3.4388,-5.721,-2.6222,-4.43262,-6.049
"18848",-5.00694,-4.62,-3.3488,-4.883,-2.8252,-4.18562,-6.1832
"18849",-5.3382,-4.618,-3.5368,-4.322,-3.2452,-3.67362,-5.0952
"18850",-5.2982,-4.619,-3.5008,-6.02,-3.0789,-3.86162,-4.7682
"18851",-5.4832,-4.55375,-3.3988,-3.606,-3.3699,-4.43362,-5.2922
"18852",-5.3672,-4.55075,-3.5327,-3.627,-2.8609,-3.63762,-5.5802
"18853",-5.174,-4.54975,-3.5453,-5.405,-3.0428,-4.39313,-5.8422
"18854",-5.352,-4.55275,-3.5103,-6.144,-3.2508,-3.16689,-5.5638
"18855",-5.177,-4.6188,-3.4107,-4.711,-4.0123,-4.07989,-5.5848
"18856",-5.258,-4.6148,-3.4717,-4.237,-3.55725,-3.77689,-5.5778
"18857",-5.211,-4.5951,-3.4427,-6.089,-2.70625,-3.35889,-4.8471
"18858",-5.303,-4.5941,-3.5257,-5.077,-2.03725,-4.02189,-5.8193
"18859",-5.2487,-4.5931,-3.6247,-5.354,-3.59325,-3.7526,-5.4273
"18860",-5.1017,-4.6111,-3.6188,-5.527,-1.83225,-3.2516,-5.2423
"18861",-5.1675,-4.6081,-3.5844,-5.505,-3.34425,-3.5879,-5.9193
"18862",-5.1405,-4.49123,-3.4434,-5.175,-2.9762,-4.0839,-5.1923
"18863",-5.1625,-4.6829,-3.5474,-6.298,-3.3339,-3.6889,-5.7233
"18864",-5.2685,-4.49377,-3.4206,-5.045,-3.1879,-3.9509,-5.3766
"18865",-5.2059,-4.49477,-3.3676,-4.672,-1.8619,-3.6477,-5.2436
"18866",-5.0587,-4.6062,-3.3916,-4.361,-2.1149,-3.1367,-6.2086
"18867",-5.1787,-4.6072,-3.6066,-4.92,-2.9679,-3.2267,-5.7992
"18868",-5.0867,-4.6082,-3.4686,-5.486,-3.44398,-3.2857,-5.8332
"18869",-5.0754,-4.6052,-3.3866,-6.739,-2.54983,-3.9447,-5.8852
"18870",-5.0752,-4.6082,-3.5886,-5.822,-3.1887,-3.9726,-5.8912
"18871",-5.0662,-4.5736,-3.4666,-5.767,-2.67327,-4.8259,-5.5022
"18872",-5.0972,-4.5746,-3.3681,-5.359,-2.26027,-3.5899,-4.6226
"18873",-5.3479,-4.5756,-3.3231,-5.747,-2.57727,-3.1719,-5.5056
"18874",-5.3669,-4.5692,-3.2641,-6.232,-2.93027,-3.6069,-5.4036
"18875",-5.3809,-4.5672,-3.3111,-3.0655,-2.86327,-3.9949,-5.5106
"18876",-5.3089,-4.5682,-3.3671,-4.6955,-2.38227,-3.2899,-5.3976
"18877",-5.2507,-4.6405,-3.4111,-5.6185,-3.02127,-3.4029,-5.5034
"18878",-5.2988,-4.6415,-3.3421,-4.0365,-3.2624,-3.5219,-5.7094
"18879",-5.3358,-4.6415,-3.3251,-3.9705,-2.9384,-3.4129,-5.4983
"18880",-4.922687,-4.5767,-3.2171,-5.904,-2.9134,-3.8399,-5.8753
"18881",-5.178,-4.5767,-3.3581,-6.389,-2.9584,-3.6749,-5.6601
"18882",-5.218,-4.5873,-3.3241,-6.697,-2.8234,-3.5549,-5.3709
"18883",-5.129,-4.5853,-3.3301,-5.763,-2.34941,-3.1319,-6
"18884",-5.13,-4.5853,-3.4086,-5.51,-2.6023,-3.7449,-5.306
"18885",-5.045,-4.5929,-3.4736,-5.577,-2.5324,-3.0109,-5.5431
"18886",-4.963,-4.5959,-3.3586,-5.351,-2.7724,-3.2769,-5.8071
"18887",-5.141,-4.5939,-3.4986,-5.311,-3.1683,-3.7709,-5.7514
"18888",-5.068,-4.5939,-3.4226,-4.759,-2.64056,-4.1759,-5.6604
"18889",-5.001,-4.5939,-3.4416,-4.524,-2.24956,-4.1609,-6.3454
"18890",-5.061,-4.53136,-3.5536,-5.116,-2.7202,-4.7179,-5.6744
"18891",-5.058,-4.53136,-3.4866,-6.434,-2.7132,-3.7559,-5.4604
"18892",-4.81259,-4.54951,-3.2806,-7.451,-2.8222,-3.7539,-5.4644
"18893",-4.97784,-4.6353,-3.25472,-7.812,-2.5842,-4.3251,-5.8681
"18894",-4.83184,-4.6363,-3.40172,-6.306,-3.1762,-4.6211,-5.4571
"18895",-4.87884,-4.43346,-3.06072,-3.5152,-2.5472,-4.6489,-5.7561
"18896",-4.89184,-4.41571,-3.43872,-4.503,-3.2202,-4.2719,-5.5291
"18897",-4.89284,-4.41571,-3.33672,-5.003,-2.6982,-4.1869,-5.6971
"18898",-4.83299,-4.41371,-3.42072,-5.287,-2.85362,-4.6299,-5.7801
"18899",-4.91299,-4.41571,-3.28872,-5.65,-3.17962,-4.6857,-5.6901
"18900",-4.96699,-4.41671,-3.2899,-4.883,-2.99639,-4.5307,-5.3951
"18901",-4.8492,-4.41771,-3.39492,-3.6233,-4.26739,-5.0017,-5.4547
"18902",-4.7712,-4.41771,-3.39792,-3.8603,-2.56939,-3.7797,-5.7082
"18903",-4.7482,-4.52641,-3.40092,-3.4553,-3.00939,-5.1637,-5.7472
"18904",-4.8102,-4.52541,-3.49792,-4.2003,-3.61639,-4.7236,-5.3063
"18905",-4.915298,-4.52441,-3.47392,-4.2783,-3.05939,-4.4856,-5.7083
"18906",-4.923298,-4.52641,-3.5227,-5.0523,-2.52439,-4.2646,-5.3802
"18907",-4.930298,-4.52541,-3.6337,-3.8366,-3.42803,-4.0944,-5.6492
"18908",-4.898298,-4.6014,-3.4267,-4.6806,-3.55003,-5.2034,-5.3362
"18909",-4.931298,-4.6004,-3.3647,-4.6156,-2.61503,-5.3644,-5.5256
"18910",-5.2107,-4.6004,-3.1917,-4.2636,-2.9195,-3.9074,-5.5976
"18911",-5.1577,-4.6004,-3.2427,-4.5863,-2.53444,-3.5814,-5.3836
"18912",-5.1363,-4.5803,-3.2617,-3.6573,-2.07544,-4.7874,-5.5465
"18913",-5.3375,-4.5813,-3.5942,-3.453,-2.54944,-4.6509,-5.6155
"18914",-5.1945,-4.5793,-3.60031,-5.2535,-2.83044,-4.3763,-5.6315
"18915",-5.1605,-4.53491,-3.517,-4.6135,-2.70944,-4.0673,-5.5153
"18916",-5.0985,-4.53491,-3.39112,-4.7805,-3.14244,-3.887,-5.4873
"18917",-5.2725,-4.53791,-3.15812,-4.7285,-2.98544,-5.478,-5.1813
"18918",-5.2482,-4.47318,-3.29912,-4.5635,-2.7645,-3.3163,-5.379
"18919",-5.4255,-4.47318,-3.45412,-5.0685,-2.5155,-4.0083,-4.6927
"18920",-5.3356,-4.47418,-3.28412,-5.1475,-3.04699,-4.6313,-5.4707
"18921",-5.2996,-4.47218,-3.45112,-4.7375,-3.74999,-3.8483,-5.3997
"18922",-5.3156,-4.47018,-3.43596,-3.0921,-3.00099,-3.8053,-5.5527
"18923",-5.3736,-4.47318,-3.28396,-3.5681,-2.85399,-4.4373,-5.2977
"18924",-5.1156,-4.47477,-3.18002,-3.6501,-2.7732,-3.9475,-5.9604
"18925",-5.2126,-4.47377,-3.15002,-2.9391,-3.2532,-4.8465,-5.9754
"18926",-5.1826,-4.53707,-3.03364,-5.324,-3.3382,-4.4695,-5.7514
"18927",-5.2586,-4.54952,-3.06264,-4.807,-2.4995,-4.6605,-5.6164
"18928",-5.2346,-4.54852,-3.24964,-4.401,-2.6135,-4.0445,-5.8186
"18929",-5.2676,-4.54852,-3.2714,-5.377,-2.8115,-4.1649,-5.3563
"18930",-5.3206,-4.51943,-3.4224,-5.336,-2.9575,-5.0549,-5.5843
"18931",-5.1598,-4.52043,-3.3074,-6.254,-3.4975,-3.9959,-5.6333
"18932",-5.0181,-4.51843,-3.4964,-5.623,-2.8785,-4.2629,-5.4003
"18933",-5.0561,-4.51943,-3.0864,-5.489,-2.5655,-4.4339,-5.1003
"18934",-5.4164,-4.51943,-3.1347,-5.653,-2.9875,-4.0909,-5.5193
"18935",-5.2345,-4.51943,-3.3417,-6.111,-3.1268,-3.7979,-5.4243
"18936",-5.2915,-4.45285,-3.2787,-5.759,-3.2601,-3.3689,-5.5831
"18937",-5.0675,-4.5779,-3.37654,-5.829,-3.4821,-4.55,-5.1171
"18938",-5.2125,-4.5779,-3.25054,-5.17,-2.9348,-3.891,-5.7271
"18939",-4.9895,-4.38918,-3.19654,-5.06,-2.7908,-4.277,-5.9391
"18940",-5.112,-4.3194,-3.2691,-5.216,-3.0058,-4.696,-5.2981
"18941",-5.0931,-4.3184,-3.50118,-4.945,-2.51799,-3.6544,-5.78
"18942",-5.2391,-4.3174,-3.84818,-5.308,-2.92899,-3.67,-6.199
"18943",-5.1931,-4.43934,-3.66018,-5.086,-3.4066,-3.201,-5.675
"18944",-5.2681,-4.3566,-3.93018,-4.559,-2.75926,-3.125,-5.522
"18945",-5.2821,-4.37403,-3.3322,-4.622,-2.55726,-3.007,-5.6448
"18946",-5.2391,-4.37303,-3.4972,-4.6788,-3.417,-4.806,-5.3209
"18947",-5.3201,-4.3227,-3.38997,-3.6568,-2.918,-5.3572,-5.8443
"18948",-5.2601,-4.37218,-3.5305,-3.5408,-3.034,-4.4862,-5.7503
"18949",-5.3009,-4.37018,-3.66277,-3.2898,-1.954,-3.8562,-5.5963
"18950",-5.1476,-4.36818,-3.75677,-3.2779,-3.02111,-3.7732,-5.4423
"18951",-5.2396,-4.37118,-3.53563,-4.9954,-3.50911,-4.5799,-5.2333
"18952",-5.3216,-4.37018,-3.19563,-4.7564,-2.92811,-4.4929,-5.4167
"18953",-5.2136,-4.37018,-3.52463,-5.65,-3.65411,-4.3449,-5.4268
"18954",-5.1148,-4.39262,-3.44163,-5.762,-3.55411,-4.5244,-5.9118
"18955",-5.0238,-4.39262,-3.15963,-5.644,-3.3071,-3.5504,-5.5228
"18956",-4.89969,-4.455558,-3.04115,-5.2172,-2.8012,-4.3321,-5.6028
"18957",-4.86969,-4.453558,-3.572311,-6.187,-3.0272,-4.2078,-5.9838
"18958",-4.9491,-4.55646,-3.158311,-5.535,-2.5935,-5.2888,-5.7026
"18959",-5.0511,-4.55846,-3.303311,-4.866,-2.8796,-4.7078,-5.9162
"18960",-5.0391,-4.55646,-3.15068,-4.091,-2.3206,-3.9599,-5.5582
"18961",-4.8871,-4.5582,-3.12691,-5.559,-3.3916,-4.2719,-5.2622
"18962",-4.8501,-4.50795,-3.35591,-5.445,-3.1716,-4.1109,-5.8329
"18963",-4.9451,-4.50995,-3.51991,-2.9731,-3.2523,-4.3295,-5.8599
"18964",-4.8901,-4.50895,-3.65549,-6.81,-2.6303,-4.2249,-5.7429
"18965",-5.0281,-4.50795,-3.241,-3.64269,-3.1413,-5.5089,-5.4469
"18966",-5.2374,-4.51195,-3.955,-4.84569,-2.9733,-3.7872,-5.7879
"18967",-4.9861,-4.50695,-3.957,-4.41069,-3.0993,-4.6682,-6.0879
"18968",-5.2691,-4.50995,-3.5,-4.34569,-2.7453,-4.5772,-6.0369
"18969",-5.0307,-4.4058,-3.453,-4.4026,-3.0103,-3.0422,-6.2149
"18970",-5.0137,-4.54869,-3.496,-4.2046,-3.1193,-4.7412,-5.5386
"18971",-5.2087,-4.54769,-3.75575,-4.2116,-3.8833,-4.2582,-5.8302
"18972",-5.0657,-4.54869,-3.28175,-5.972,-3.5863,-4.5502,-5.978
"18973",-5.1147,-4.54469,-3.44575,-5.918,-2.2463,-4.2632,-5.523
"18974",-5.3247,-4.2948,-3.387,-5.96,-2.9803,-3.5772,-5.958
"18975",-4.9544,-4.3065,-3.435,-5.997,-2.9383,-4.7622,-5.953
"18976",-5.0082,-4.3045,-3.43797,-5.747,-3.0982,-4.3362,-5.807
"18977",-5.1552,-4.3327,-3.39297,-5.0691,-2.2982,-4.2302,-5.2849
"18978",-5.1564,-4.3347,-3.25197,-5.0261,-2.7562,-4.1372,-5.4482
"18979",-5.0864,-4.3317,-2.95797,-5.3141,-2.5828,-5.3345,-5.3118
"18980",-5.1614,-4.3417,-3.24997,-4.9831,-2.3737,-4.7495,-5.496
"18981",-5.0689,-4.42332,-3.36197,-5.1291,-3.1297,-4.4575,-5.715
"18982",-5.1229,-4.50544,-3.36997,-4.9761,-3.0204,-4.7845,-5.6099
"18983",-5.1579,-4.50544,-3.15097,-4.9481,-2.9864,-4.6045,-5.7939
"18984",-5.0979,-4.50544,-3.30297,-4.7201,-3.0524,-4.4945,-5.3517
"18985",-4.8549,-4.50544,-3.28425,-5.3661,-2.0254,-5.2475,-5.5997
"18986",-4.8909,-4.44653,-3.42825,-5.3801,-3.0224,-5.0755,-5.7677
"18987",-4.7969,-4.44653,-3.4269,-4.515,-3.2174,-4.1464,-5.4057
"18988",-4.8599,-4.44353,-3.4599,-4.959,-2.883,-5.2355,-5.7637
"18989",-4.9459,-4.6071,-3.4319,-5.288,-2.22,-4.6845,-5.0465
"18990",-4.8229,-4.53112,-3.3639,-4.775,-2.43,-4.9375,-5.3805
"18991",-4.7419,-4.52812,-3.5809,-4.414,-3.038,-6.4395,-5.6195
"18992",-4.7549,-4.52912,-3.6396,-4.73,-3.162,-3.7505,-5.6815
"18993",-4.8956,-4.52612,-3.3729,-4.693,-3.122,-4.6548,-5.5735
"18994",-4.8296,-4.52912,-3.4479,-4.567,-2.8896,-4.2698,-5.748
"18995",-4.7916,-4.573,-3.4399,-5.056,-2.4896,-4.8978,-5.5569
"18996",-4.7616,-4.572,-3.3389,-4.509,-2.5666,-5.0958,-5.6879
"18997",-4.9916,-4.572,-3.4109,-5.566,-2.9365,-4.3618,-6.0079
"18998",-4.8986,-4.571,-3.3449,-4.83,-3.3968,-4.5058,-5.3809
"18999",-4.7396,-4.55851,-3.5285,-4.231,-3.3638,-4.2778,-5.9849
"19000",-4.7756,-4.55751,-3.55427,-4.225,-2.6268,-5.1088,-5.7899
"19001",-4.7176,-4.56051,-3.45632,-3.73502,-2.9428,-4.40231,-6.0099
"19002",-4.6796,-4.55051,-3.3414,-3.01902,-3.6098,-5.2432,-5.6779
"19003",-4.6786,-4.55951,-3.3978,-2.65702,-2.6616,-5.0892,-5.8279
"19004",-4.7336,-4.45694358,-3.6498,-3.1171,-2.7434,-5.1542,-5.8825
"19005",-4.9396,-4.45994358,-3.5288,-3.8131,-3.4674,-5.0172,-5.9015
"19006",-4.9316,-4.45794358,-3.5038,-3.8381,-3.3304,-5.7523,-5.6885
"19007",-5.0666,-4.47953,-3.4728,-4.0701,-3.5714,-5.3703,-6.0415
"19008",-4.9956,-4.48053,-3.4748,-2.6858,-2.8663,-5.1349,-5.6295
"19009",-5.0376,-4.47853,-3.312,-3.6798,-2.8711,-4.1649,-5.6245
"19010",-5.1926,-4.5441,-3.527,-3.9238,-3.1321,-3.5499,-5.6415
"19011",-5.0736,-4.6709,-3.261,-5.8454,-3.1591,-3.3749,-6.0455
"19012",-5.0906,-4.6679,-3.1118,-6.0804,-3.1341,-4.3279,-5.8159
"19013",-5.041,-4.6831,-3.197,-6.4324,-3.6821,-3.9939,-5.9869
"19014",-5.048,-4.6811,-2.668,-6.2304,-3.0711,-4.1749,-6.0699
"19015",-5.034,-4.6841,-2.93,-5.3894,-3.0171,-3.8909,-5.7059
"19016",-4.96178,-4.6801,-3.447,-5.2204,-2.8611,-3.3509,-5.9549
"19017",-4.97878,-4.6851,-3.223,-5.851,-3.4371,-4.03421,-5.8268
"19018",-4.925513,-4.6891,-3.321,-5.373,-2.4881,-3.44121,-5.8528
"19019",-5.3154,-4.6212,-3.329,-6.094,-2.8761,-2.83721,-5.8028
"19020",-4.88455,-4.6232,-3.327,-4.417,-3.2401,-3.68214,-5.6698
"19021",-4.97755,-4.53665,-3.401,-3.694,-3.5251,-3.96777,-5.5908
"19022",-5.01655,-4.53565,-3.291,-3.442,-2.6022,-4.89677,-5.7448
"19023",-4.97755,-4.53165,-3.123,-3.351,-3.1422,-3.9994,-5.4408
"19024",-4.97455,-4.53465,-3.253,-3.447,-2.9032,-4.6374,-5.0644
"19025",-4.90155,-4.53465,-3.236,-3.905,-2.6612,-3.6624,-5.57
"19026",-4.98255,-4.53565,-3.295,-4.768,-3.9559,-4.8294,-5.724
"19027",-4.96455,-4.53665,-3.334,-2.6941,-3.0151,-3.6784,-5.754
"19028",-5.0066,-4.6067,-3.156,-3.3061,-3.4051,-4.4514,-5.592
"19029",-4.9896,-4.6047,-3.303,-1.9721,-3.2721,-5.1279,-5.957
"19030",-4.9796,-4.6057,-3.078,-3.8021,-3.3601,-4.4879,-5.818
"19031",-5.0216,-4.7153,-3.115,-5.232,-3.4128,-4.2479,-5.714
"19032",-5.0146,-4.7491,-2.87479,-5.676,-3.0448,-3.7209,-5.873
"19033",-5.0006,-4.7461,-2.98679,-6.701,-2.8524,-4.9949,-5.3751
"19034",-5.0036,-4.54869,-3.06279,-6.431,-3.0314,-3.9065,-5.2921
"19035",-5.0136,-4.54969,-3.28379,-2.014,-2.4766,-4.5135,-5.0341
"19036",-4.85348,-4.55869,-3.23579,-1.552,-2.8856,-4.9127,-4.7141
"19037",-4.86648,-4.56769,-3.17779,-6.1,-2.9476,-4.6677,-4.9691
"19038",-4.89848,-4.5735,-3.23379,-6.622,-3.3255,-4.5277,-5.2671
"19039",-4.95218,-4.5725,-3.22779,-5.855,-3.3615,-4.4721,-4.9531
"19040",-4.98618,-4.54799,-3.20079,-6.324,-3.5714,-4.7005,-4.9571
"19041",-5.02818,-4.56191,-3.22862,-6.33,-2.4316,-4.9495,-5.0791
"19042",-5.0063,-4.55691,-3.2304,-5.811,-2.7827,-4.5175,-5.5131
"19043",-5.0483,-4.55491,-3.3394,-6.932,-3.1777,-3.4362,-5.3461
"19044",-5.0693,-4.55591,-3.22513,-5.222,-2.8927,-5.7152,-5.5101
"19045",-5.1303,-4.53891,-3.36013,-6.008,-3.3597,-5.1502,-5.3851
"19046",-5.1053,-4.46737,-3.5437,-6.412,-3.4267,-4.7962,-5.5941
"19047",-5.0503,-4.45437,-3.4917,-6.11,-3.0667,-4.5252,-5.4751
"19048",-5.2437,-4.51071,-3.3507,-6.437,-2.9987,-4.6332,-5.6031
"19049",-5.2317,-4.50671,-3.3337,-7.434,-2.7407,-4.9846,-5.2586
"19050",-5.1717,-4.52392,-3.3727,-5.686,-3.1367,-5.5926,-5.2286
"19051",-4.83671,-4.51492,-3.4917,-6.944,-2.4357,-5.0966,-5.3536
"19052",-4.87871,-4.52192,-3.5367,-7.154,-3.0692,-5.2577,-5.3466
"19053",-5.1085,-4.51392,-3.6257,-7.268,-2.8442,-4.4237,-5.247
"19054",-5.0094,-4.49092,-3.5897,-6.816,-3.4922,-4.3638,-5.252
"19055",-4.8957,-4.47692,-3.4717,-6.652,-3.4612,-4.4723,-5.6169
"19056",-5.0167,-4.5587,-3.4717,-7.409,-3.0172,-6.1561,-5.5159
"19057",-4.9267,-4.5398,-3.4797,-6.262,-3.2922,-3.6891,-5.6919
"19058",-4.8927,-4.50842,-3.5047,-7.63,-3.4312,-4.8321,-5.6559
"19059",-4.9737,-4.6717,-3.5147,-8.07,-3.6878,-5.1991,-5.6499
"19060",-4.941,-4.6347,-3.6447,-4.4171,-3.5468,-5.4781,-5.2399
"19061",-4.842,-4.6857,-3.1767,-4.1301,-2.6934,-4.8091,-4.6659
"19062",-4.884,-4.5454,-3.3707,-4.3631,-3.3944,-5.5521,-5.0959
"19063",-4.844,-4.7887,-3.1927,-4.8371,-2.8094,-4.4811,-5.0454
"19064",-4.695,-4.6741,-3.47025,-3.8551,-2.5164,-4.7711,-5.4664
"19065",-4.832,-4.7264,-3.48325,-3.8913,-2.4834,-4.3561,-5.3324
"19066",-4.7995,-4.7184,-3.6307,-3.7163,-2.7344,-4.7711,-5.4234
"19067",-4.8295,-4.7184,-3.6637,-3.4203,-2.6025,-3.8921,-5.5142
"19068",-4.60726,-4.7454,-3.50301,-6.725,-4.0045,-4.6101,-5.1412
"19069",-4.82526,-4.5973,-3.5276,-5.297,-3.1315,-4.1921,-5.3732
"19070",-4.69326,-4.6253,-3.28286,-5.306,-3.2478,-3.7041,-5.7742
"19071",-4.72226,-4.6113,-3.4234,-5.22,-2.7128,-3.7701,-5.4602
"19072",-4.85328,-4.7297,-3.3274,-5.374,-3.1433,-3.4051,-5.4922
"19073",-4.79728,-4.5966,-3.3874,-4.969,-3.2863,-3.7294,-5.4672
"19074",-4.77228,-4.6096,-3.5805,-5.431,-3.0973,-4.2434,-5.3232
"19075",-4.84528,-4.5976,-3.3765,-7.132,-2.7693,-5.056,-5.0812
"19076",-4.8293,-4.6086,-3.6405,-7.529,-3.3514,-4.489,-5.5181
"19077",-4.8223,-4.6729,-3.6475,-3.1142,-3.1464,-4.5397,-5.5906
"19078",-4.7943,-4.6659,-3.5095,-3.7422,-2.9394,-5.1087,-5.3416
"19079",-4.7429,-4.6539,-3.6225,-5.716,-3.6894,-4.2957,-5.7926
"19080",-4.8569,-4.67,-3.5625,-7.123,-3.4794,-5.7947,-5.5286
"19081",-5.0119,-4.671,-3.3375,-6.747,-2.6064,-5.0529,-5.7556
"19082",-5.0809,-4.669,-3.2565,-6.936,-3.2555,-4.2239,-5.9656
"19083",-5.0119,-4.664,-3.4085,-7.256,-2.8185,-4.6529,-5.2186
"19084",-4.86365,-4.7084,-3.38962,-2.5319,-4.043,-4.9822,-5.799
"19085",-4.82665,-4.6834,-3.47362,-3.8119,-3.0158,-4.3651,-6.115
"19086",-4.86465,-4.6934,-3.4834,-3.1409,-2.7298,-3.78247,-5.062
"19087",-4.75165,-4.6834,-3.4484,-3.0959,-2.6468,-3.66747,-5.736
"19088",-4.73439,-4.6934,-3.6404,-6.534,-2.5768,-4.6039,-5.522
"19089",-4.83339,-4.6994,-3.5861,-6.987,-3.5594,-3.9769,-6.119
"19090",-4.89639,-4.6964,-3.5481,-4.5832,-3.2094,-5.0074,-5.481
"19091",-4.95305,-4.6924,-3.63128,-2.9962,-2.8774,-4.8637,-5.617
"19092",-4.96905,-4.6834,-3.49728,-3.6392,-2.5807,-5.1877,-5.835
"19093",-5.00005,-4.6814,-3.57328,-6.242,-3.2357,-4.6797,-5.863
"19094",-4.96205,-4.6984,-3.4792,-3.4941,-3.0007,-3.8637,-5.8681
"19095",-5.056,-4.7074,-3.2012,-4.0921,-2.6507,-5.0877,-5.7721
"19096",-5.127,-4.6834,-3.3232,-4.1891,-3.2227,-4.4972,-5.6861
"19097",-5.1,-4.6904,-3.54463,-3.6921,-2.6177,-4.8272,-4.9977
"19098",-5.093,-4.5749,-3.27463,-5.0251,-3.0067,-3.9362,-5.5027
"19099",-5.166,-4.5489,-3.0851,-4.3971,-2.8747,-3.615,-5.7507
"19100",-5.0747,-4.5619,-3.3561,-4.424,-3.5517,-4.061,-5.2047
"19101",-5.0427,-4.5639,-3.2951,-4.296,-3.0001,-3.285,-5.3557
"19102",-5.1007,-4.5579,-3.3211,-5.146,-3.6201,-4.2851,-5.4877
"19103",-5.1177,-4.5419,-3.3451,-5.61,-2.0041,-4.4361,-5.7847
"19104",-5.0277,-4.6925,-3.4941,-3.545,-3.3401,-4.8281,-5.7147
"19105",-5.0537,-4.6945,-3.4341,-3.591,-3.3745,-4.9541,-5.8787
"19106",-5.0367,-4.7065,-3.3789,-5.278,-3.2145,-4.6291,-5.8697
"19107",-5.0307,-4.6985,-3.4079,-5.028,-3.6505,-3.8381,-5.9707
"19108",-5.0557,-4.7085,-3.3461,-5.147,-3.3265,-4.0031,-5.5937
"19109",-5.0287,-4.6484,-3.6071,-4.7836,-2.8685,-4.0881,-5.5557
"19110",-5.0207,-4.6454,-3.5181,-3.9766,-2.6685,-4.6761,-5.4241
"19111",-5.0927,-4.6424,-3.5781,-3.4456,-3.4955,-4.1611,-5.4481
"19112",-5.0307,-4.6524,-3.2401,-3.7526,-3.1252,-4.2531,-5.5971
"19113",-5.1247,-4.6604,-3.2371,-3.529,-3.0522,-3.8891,-5.7211
"19114",-5.0857,-4.6544,-3.3281,-4.717,-3.2629,-4.0501,-5.4357
